fname_std,bni_std,N
ATANAS,0,24
ATANASIO,0.270263700871902,41
ATEF,0,12
ATEO,0.310997647139251,17
ATHA,0.643556715548376,50
ATHAN,0.789239905996541,41
ATHANASE,0.560336621481903,20
ATHANASIO,0,11
ATHANASIOS,0,219
ATHANASIUS,0.567677414719074,13
ATHEL,0.436233418778896,124
ATHEN,0.762457310265672,13
ATHER,0.804948330610183,22
ATHERTON,0,13
ATHOL,0.289203386276753,75
ATHOS,0.474444249107363,18
ATIF,0.706514832391203,12
ATILANO,0.224132138555138,104
ATILIO,0.159700689635129,39
ATILLA,0,11
ATIS,0.419346727980343,11
ATKIN,0.973053018825226,12
ATKINS,0.925264600592035,19
ATLAS,0.838412778648792,177
ATLEE,0.275417081428787,140
ATLEY,0.619883159545038,38
ATTICUS,0.464277429397794,28
ATTILA,0.085749367507495,78
ATTILIO,0.0129839918153293,550
ATTILLIO,0,11
ATWELL,0.575213100006414,76
ATWOOD,0.645611392738618,139
AUBERT,0.29815816721813,72
AUBERY,0.76364291675222,55
AUBIE,0.332473425825913,31
AUBIN,0.340306658160058,30
AUBRA,0.231310803286126,125
AUBREY,0.536085380473808,6445
AUBRIE,0.684203329196995,13
AUBURN,0.495681328408038,192
AUBURY,0.61610586575349,11
AUBY,0.317841188601197,33
AUD,0,30
AUDA,0.348517906094433,29
AUDDIE,0,20
AUDELIZ,0,13
AUDENCIO,0.375714730462533,13
AUDIE,0.367520528596273,470
AUDIS,0.411384339226035,34
AUDLEY,0.736024714452018,219
AUDNEY,0,11
AUDON,0,32
AUDRA,0.334011089815712,77
AUDREY,0.639412817280884,558
AUDRIE,0.742850780004179,14
AUDRY,0.76690052032314,131
AUDWIN,0.970148289082709,11
AUDY,0.29815816721813,54
AUGIE,0.133192875593968,48
AUGUSTA,0.742850780004179,14
AUGUSTER,0.992570947120371,39
AUGUSTINE,0.37526071933982,2240
AUGUSTINO,0.0713479576184639,95
AUGUSTO,0.325436474577668,527
AUGUSTS,0,13
AUGUSTUS,0.56045661186342,16100
AUGUSTYN,0,23
AULCIE,0.730330518460101,11
AULDEN,0.194024641778309,31
AULDIN,0,14
AULDON,0.357135209581301,14
AULEY,0.375714730462533,13
AULTON,0.459355685227577,57
AUNDRA,0.982259603536614,26
AURA,0.507804174646455,16
AUREL,0.113633008638293,172
AURELE,0.175197342946232,105
AURELIAN,0.357135209581301,14
AURELIANO,0.0621395501466978,110
AURELIEN,0.724227330685632,30
AURELIO,0.201070640991392,1366
AURELIOUS,0.99020642344417,15
AURELIUS,0.834857792977748,85
AUREO,0.496174879208748,25
AURICE,0.783126872909466,12
AUSBON,0.804948330610183,11
AUSBY,0.660369887817418,33
AUSENCIO,0,35
AUSIE,0.81249492544729,24
AUSTELL,0.940787618161163,16
AUSTIN,0.556507223006047,5992
AUSTINE,0.915490380698372,15
AUSTRALIA,0.994263672357467,25
AUSTREBERT,0,21
AUTHER,0.8376243356065,180
AUTHOR,0.871882400251237,303
AUTIE,0.396333493971774,24
AUTIS,0,22
AUTREY,0.749273281332793,82
AUTRY,0.8394177700554,181
AUVIE,0,11
AUZIE,0.667343734818052,23
AUZZIE,0.804948330610183,11
AVA,0,20
AVADIS,0,11
AVALON,0.49055771331857,17
AVAN,0.969035697793514,16
AVANCE,0.98060281470747,16
AVANT,0.955880948213994,24
AVARD,0,32
AVEDIS,0,69
AVEL,0.507804174646455,24
AVELARDO,0,19
AVELINO,0.28312951798809,270
AVEN,0.324992692762756,32
AVERETT,0.375714730462533,13
AVERIL,0.474444249107363,18
AVERILL,0.486427600169647,69
AVERT,0.49055771331857,17
AVERY,0.554103165828052,1519
AVETIS,0,42
AVI,0.310997647139251,17
AVIE,0.474444249107363,27
AVILIO,0.507804174646455,16
AVIN,0.643556715548376,20
AVIS,0.383699325013785,126
AVNER,0.324992692762756,32
AVON,0.796075425427901,285
AVORY,0,11
AVRAAM,0,17
AVRAHAM,0,28
AVRAM,0,99
AVRIL,0,12
AVROM,0,26
AVRON,0.407515468471999,23
AVRUM,0,32
AWAD,0.546210231151937,14
AWALD,0.340306658160058,15
AXEL,0.101758207798299,518
AYERS,0,18
AYLMER,0,19
AYOUB,0,14
AYRES,0.459355685227577,19
AYWARD,0,12
AYZIK,0,24
AZAD,0,29
AZARIAH,0.938447923979666,28
AZAT,0,13
AZEL,0.673567805667501,54
AZELL,0.981701405711423,59
AZIE,0.970148289082709,11
AZIZ,0.143801208534927,132
AZIZOLLAH,0,17
AZOR,0.800487291111422,14
AZZIE,0.910961848989173,29
BABA,0.560336621481903,20
BABE,0.687823535574233,77
BABKEN,0,15
BABY,0.959730256293814,43
BACEL,0,14
BACIL,0.340306658160058,30
BACILIO,0.159700689635129,39
BADEN,0,12
BADGER,0.783126872909466,12
BADIE,0.590901038785712,12
BAHJAT,0,13
BAHMAN,0,17
BAHRAM,0,26
BAILEY,0.660369887817418,561
BAIN,0,36
BAINBRIDGE,0.61610586575349,11
BAINE,0,13
BAIRD,0.112453422815227,58
BAKER,0.760987659408188,134
BALBINO,0.340306658160058,45
BALDASSARE,0,54
BALDEMAR,0.036993690956489,189
BALDO,0,37
BALDOMERO,0.0731547476671611,185
BALDWIN,0.723601783364882,109
BALFORD,0.629532183109895,21
BALFOUR,0.706514832391203,32
BALINT,0,18
BALIS,0.324992692762756,16
BALLARD,0.475362740364564,305
BALTASAR,0.184130973300599,33
BALTAZAR,0.119131401843083,272
BALYS,0,22
BALZER,0,11
BANCROFT,0.800487291111422,14
BANDY,0.567677414719074,13
BANE,0,19
BANJAMIN,0.697979555440537,33
BANKS,0.699835439826776,168
BAPTIST,0,14
BAPTISTE,0.572174944743519,32
BARBARA,0.652502099839857,63
BARBARITO,0.396333493971774,12
BARBARO,0.29815816721813,18
BARBEE,0.857515719123726,11
BARBER,0.530171148296253,37
BARCLAY,0.270263700871902,123
BARD,0,41
BARDEN,0.357135209581301,14
BAREND,0,15
BARHAM,0,13
BARKER,0.747120143608,31
BARKEV,0,23
BARKLEY,0.434483794184301,52
BARKSDALE,0.783126872909466,12
BARLOW,0.260514625058619,43
BARNABAS,0.742850780004179,70
BARNABY,0.340306658160058,15
BARNELL,0.87331685228887,43
BARNER,0.742850780004179,14
BARNES,0.701936875467926,61
BARNET,0,107
BARNETT,0.517331080010312,325
BARNETTE,0.679909068789545,22
BARNEY,0.350839639693593,3404
BARNUM,0.474444249107363,18
BARNWELL,0.8376243356065,12
BARON,0.817371421013841,230
BARR,0.317841188601197,33
BARRE,0.49055771331857,17
BARRET,0,15
BARRETT,0.483263057406458,314
BARRIE,0.300918918661161,160
BARRINGTON,0.961693138540227,94
BARRON,0.694751414960466,217
BARRY,0.498914484423568,10292
BARTEL,0,23
BARTELL,0.61610586575349,11
BARTHEL,0,14
BARTHOLEME,0.324992692762756,16
BARTHOLOME,0.369896947893505,572
BARTHOLOMEW,0.186435625609816,1073
BARTLETT,0.21738563737207,135
BARTLEY,0.0758436395845382,267
BARTOLO,0.174257941552733,317
BARTOLOME,0.329225639667623,110
BARTOLOMEO,0,77
BARTON,0.154435804651215,973
BARTOW,0.698475917810446,70
BARTRAM,0,14
BARTY,0.357135209581301,14
BARUCH,0.081861476263313,82
BARY,0.366189452095726,27
BASCOM,0.228384853789442,254
BASCOMB,0,20
BASCUM,0,23
BASHIR,0.860923164065995,13
BASIL,0.32438446530599,3465
BASILE,0.329941874456573,47
BASILIO,0.367448331166554,497
BASILIOS,0,13
BASILISO,0.231310803286126,25
BASIM,0.590901038785712,12
BASS,0.886670315018277,25
BASSAM,0,18
BASSEL,0.49055771331857,17
BASSETT,0.590901038785712,12
BASSIL,0,16
BASTIAAN,0,16
BATEMAN,0.419346727980343,11
BATES,0.143801208534927,44
BATISTA,0,16
BATISTE,0.928569219233816,14
BATTISTA,0,71
BATTLE,0.771180562893315,22
BAUDELIO,0,80
BAUDILIO,0.302318555633219,53
BAUTISTA,0.348517906094433,29
BAXTER,0.563673763589881,547
BAY,0.771180562893315,22
BAYARD,0.150807799136064,250
BAYARDO,0,11
BAYLESS,0.546210231151938,21
BAYLIS,0.375714730462533,13
BAYLOR,0.5545992804614,34
BAYNARD,0,26
BAYNE,0.112453422815227,58
BAZYLI,0,23
BEA,0.62499219304459,16
BEACH,0.188948383736073,32
BEACHER,0.468291417912918,46
BEAL,0.634138613457608,31
BEAMAN,0.459355685227577,19
BEAMON,0.670095729170896,41
BEARL,0.275417081428787,80
BEASLEY,0.894697481227979,37
BEATRICE,0.893906467760737,39
BEATTIE,0.310997647139251,17
BEATTY,0.658220354616656,19
BEAU,0.0515039195137982,134
BEAUFORD,0.681719275225398,341
BEAUFORT,0.878374819882183,32
BEAUMONT,0.419346727980343,22
BEAUREGARD,0.90851057318281,19
BEAVER,0.762457310265672,13
BECKHAM,0,37
BEDE,0.546210231151938,21
BEDFORD,0.541850546150381,334
BEDRICH,0,13
BEDROS,0,60
BEE,0.780209519834426,88
BEECH,0,12
BEECHER,0.33885509678863,332
BEELER,0.60746869286719,17
BEEMAN,0.49055771331857,17
BEHROOZ,0,11
BELA,0.0169840270937942,419
BELARMINO,0,37
BELDEN,0.159700689635129,39
BELDON,0.112453422815227,58
BELEN,0,20
BELFORD,0.630186143010835,110
BELISARIO,0.348517906094433,29
BELL,0.891125800588561,32
BELMIRO,0.546210231151937,14
BELMONT,0.349723400980988,101
BELTON,0.798298004549388,274
BELTRAN,0,14
BELVA,0.706514832391203,16
BELVE,0,17
BELVIE,0.499031979748241,33
BELVIN,0.747657267080528,110
BEMAN,0.396333493971774,12
BEMIS,0.818634853013117,13
BENAJAH,0,13
BENANCIO,0.231310803286126,50
BENDER,0.61610586575349,11
BENDT,0,12
BENE,0.663257866581947,14
BENEDETTO,0.0214798021882619,330
BENEDICT,0.133409973307353,1629
BENEDICTO,0.433325154009455,94
BENEDIKT,0,13
BENEDYKT,0,15
BENET,0.396333493971774,12
BENFORD,0.656558145652251,86
BENGIE,0.419346727980343,11
BENGT,0,111
BENHARDT,0,19
BENI,0.265299629845152,21
BENIAMIN,0,17
BENIAMINO,0,34
BENICIO,0.696777035953923,29
BENIGNO,0.342049110055703,551
BENINO,0,24
BENITO,0.263343107924,1887
BENJAMIN,0.676510800306009,63683
BENJI,0.507804174646455,16
BENJIE,0.632287975414574,26
BENNARD,0.507804174646455,24
BENNE,0.546210231151937,14
BENNER,0.357135209581301,14
BENNETT,0.441089283683349,1411
BENNETTE,0.706514832391203,20
BENNIS,0,15
BENO,0.660369887817418,33
BENOIT,0.501721776521021,237
BENON,0.474444249107363,18
BENONI,0,19
BENSON,0.571059357979217,469
BENTLEY,0.540506134550573,307
BENTO,0.140993796484826,45
BENTON,0.408587813807333,985
BENTSION,0,22
BENTURA,0,28
BENVENUTO,0,12
BENYAMIN,0,21
BENZION,0,28
BER,0,27
BERARD,0,15
BERARDINO,0,28
BERARDO,0.265299629845152,21
BERCHEL,0.60746869286719,17
BERCHMAN,0.407515468471999,23
BERDELL,0.71652866744171,54
BERDETTE,0.310997647139251,17
BEREK,0,26
BEREL,0,17
BEREND,0,28
BERESFORD,0.984607362268794,69
BERFORD,0.706514832391203,12
BERG,0,14
BERGE,0.143801208534927,44
BERGEN,0.324992692762756,16
BERGER,0.098631333021574,67
BERJ,0,26
BERK,0.560336621481903,20
BERKELEY,0.6518549049522,102
BERKLEY,0.725558300636695,306
BERKO,0,18
BERL,0.190192382439124,254
BERLE,0.231310803286126,100
BERLEN,0,12
BERLEY,0.575213100006414,57
BERLIE,0.477581696697619,89
BERLIN,0.458692611557345,419
BERLON,0.149765343711153,42
BERLYN,0.126209918778969,51
BERMAN,0.507804174646455,80
BERN,0.445197252092511,70
BERNABE,0.284724129896208,268
BERNACE,0.375714730462533,13
BERNADIN,0.896548634746419,11
BERNADINO,0.310997647139251,17
BERNAL,0.375714730462533,91
BERNALD,0.357135209581301,14
BERNARD,0.366712121532659,54157
BERNARDIN,0.590901038785712,18
BERNARDINE,0,11
BERNARDINO,0.271601063591094,387
BERNARDUS,0,38
BERNARR,0.332473425825913,62
BERNAT,0,21
BERND,0,67
BERNDT,0,21
BERNE,0.265299629845152,42
BERNEL,0.870233107692369,27
BERNELL,0.792467355161149,266
BERNER,0.658220354616656,19
BERNES,0.742850780004179,14
BERNEST,0.891935039866832,45
BERNETT,0.809459370654451,27
BERNETTE,0.396333493971774,12
BERNEY,0.275417081428787,40
BERNHARD,0.0158647471966354,898
BERNICE,0.58093466147901,770
BERNIS,0.761227215298182,160
BERNON,0.270263700871902,41
BERNT,0,48
BERNUS,0.60746869286719,17
BERRYMAN,0.800487291111422,14
BERT,0.314192218337731,1207
BERTALAN,0,25
BERTEL,0.587894699897817,97
BERTELL,0.833328706957282,22
BERTEN,0.431885514847034,21
BERTHA,0.84180870031074,33
BERTHAL,0.205041889113559,29
BERTHEL,0.366189452095726,54
BERTHOL,0,17
BERTHOLD,0.115449529083522,169
BERTICE,0.419346727980343,33
BERTIL,0.0256807153366298,275
BERTIN,0.351343760026068,43
BERTLE,0,11
BERTMAN,0.8376243356065,12
BERTO,0.375714730462533,26
BERTOLD,0,15
BERTRAM,0.464473357634903,2369
BERTRAND,0.486742830539862,1008
BERTRON,0.49055771331857,17
BERTUS,0.255899169131008,44
BERVICK,0.970148289082709,11
BERVIL,0,13
BERVIN,0.81249492544729,32
BERWICK,0.888195450026666,21
BERWIN,0,28
BERWYN,0.255899169131008,88
BERYL,0.140670702884743,767
BERYLE,0,55
BESSIE,0.836008295102265,29
BESTER,0.923293095498815,16
BETHEL,0.511311707579206,324
BETTIS,0.857515719123726,11
BETTY,0.577403039714335,88
BEUFORD,0.310997647139251,102
BEULAH,0.783126872909466,15
BEV,0,18
BEVAN,0.351343760026068,43
BEVE,0.167090479899778,37
BEVERLY,0.628240601954026,1118
BEVIN,0.750571131242191,17
BEVIS,0.60746869286719,17
BIAGGIO,0,53
BIAGIO,0,398
BIASE,0,12
BIBB,0.375714730462533,39
BIBIANO,0.452165661862249,39
BICENTE,0,13
BIDWELL,0.375714730462533,13
BIENVENIDO,0.542176881614517,433
BIFF,0,17
BIGE,0.255899169131008,44
BIJAN,0.275417081428787,20
BIL,0,11
BILAL,0.960589872026109,35
BILBO,0.826126379626653,63
BILLE,0.324992692762756,16
BILLYE,0.480760915708742,44
BINFORD,0.546210231151938,21
BING,0.684203329196995,39
BINGHAM,0.52630748514952,15
BINNIE,0.921480687010144,21
BION,0,58
BIRCH,0.555547330963119,61
BIRCHARD,0.310997647139251,17
BIRCHEL,0,22
BIRCHELL,0,15
BIRCHIE,0.567677414719074,13
BIRD,0.324992692762756,32
BIRDELL,0.926677981184819,22
BIRDIE,0.79754063384647,34
BIRGER,0,96
BIRK,0.952062394569492,15
BIRL,0.745406522749577,104
BIRNEY,0.28077081126768,39
BIRNIE,0.8376243356065,12
BIRTHEL,0.783126872909466,15
BISHARA,0.255899169131008,22
BISHOP,0.925630618443748,384
BISMARCK,0.921983419681682,29
BIVEN,0.804948330610183,11
BJ,0.844151462010917,14
BJARNE,0,137
BJORN,0.0518738605166533,133
BLACKBURN,0,22
BLACKWELL,0.742850780004179,14
BLAGOJE,0,13
BLAIN,0.436233418778896,124
BLAINE,0.148482367545149,2036
BLAIR,0.214395033231934,1126
BLAISE,0.183196819483061,166
BLAKE,0.296979250580541,941
BLAKELY,0.546210231151938,35
BLAN,0.499031979748241,33
BLANCH,0.935249781443809,21
BLANCHARD,0.708338400937896,151
BLANCHE,0.848876323940189,16
BLANCO,0.590901038785712,12
BLAND,0.787096642915782,127
BLANE,0.40440374169993,128
BLANEY,0.769224856242051,19
BLANFORD,0.689648043097898,17
BLANT,0,12
BLANTON,0.568992861054354,110
BLAS,0.225366405977116,439
BLASE,0,106
BLAYNE,0,48
BLAZ,0,20
BLAZE,0.304442595128177,35
BLEASE,0.902469130489976,73
BLEVINS,0.769224856242051,19
BLISS,0.290951051251305,93
BLONDELL,0.862240941450057,28
BLONNIE,0.762457310265672,13
BLOYCE,0,12
BLUE,0.419346727980343,22
BLUEFORD,0.673567805667501,18
BLUFORD,0.349723400980988,101
BLUITT,0.977442874615506,14
BLY,0,14
BLYNN,0,17
BLYTHE,0.29815816721813,54
BO,0.30316460491096,88
BOAZ,0.792677452796248,26
BOBB,0.804948330610183,44
BOBBYE,0.863373679977013,15
BOBIE,0.76509124988,74
BOBY,0.643556715548376,40
BODIE,0.718225303139694,23
BODO,0.17104790855047,36
BOE,0.73528763433847,18
BOGDAN,0,185
BOGHOS,0,27
BOGOLJUB,0,14
BOGUMIL,0,18
BOGUSLAW,0,60
BOHDAN,0,254
BOHUMIL,0,76
BOHUSLAV,0,20
BOICE,0.49055771331857,17
BOISE,0.932374948980817,32
BOISEY,1,17
BOISY,1,24
BOLDEN,0.950638290716757,44
BOLEK,0,14
BOLES,0,20
BOLESLAUS,0,123
BOLESLAW,0.0156583639647744,455
BOLEY,0.61610586575349,33
BOLISH,0,14
BOLIVAR,0.558891186263218,134
BOLLING,0.546210231151937,28
BOLTON,0.684203329196995,26
BOMAN,0.546210231151937,14
BOMAR,0.567677414719074,13
BON,0.22070734385746,53
BONARD,0,28
BONAVENTUR,0.235075384716224,49
BOND,0.351343760026068,43
BONEY,0.891935039866832,15
BONI,0,11
BONIFACE,0.404661236056848,93
BONIFACIO,0.277001639240973,397
BONNELL,0.695180107372836,25
BONNER,0.47134775506555,91
BONNEY,0.546210231151937,14
BONNIE,0.789687310759576,725
BONNY,0.72543979413081,56
BOOKER,0.996631368291025,2476
BOONE,0.375714730462533,117
BOOSTER,0.952062394569492,15
BOOTH,0.450754582784977,49
BOOTS,0.643556715548376,15
BORA,0.783126872909466,15
BORAH,0.742850780004179,14
BORDEN,0,79
BORGE,0,55
BORIS,0.128884598264121,1594
BORISLAV,0,20
BORJE,0,16
BORUCH,0,27
BORUKH,0,17
BORYS,0,43
BOSE,0.915490380698372,25
BOSEY,0.970148289082709,11
BOSIE,0.987929866554783,37
BOSKO,0,25
BOSS,0.808165351035949,57
BOSSIE,0.978039138168766,43
BOSTON,0.969877704887649,131
BOSWELL,0.855259034521934,20
BOULOS,0,17
BOURBON,0.396333493971774,12
BOWDEN,0.431885514847034,21
BOWEN,0.439775284617673,51
BOWER,0,14
BOWIE,0.275417081428787,20
BOWMAN,0.627120474254971,90
BOY,0.769224856242051,19
BOYCE,0.392532021767211,1242
BOYD,0.303511723390353,5676
BOYDE,0.199381185868408,30
BOYDEN,0,34
BOYED,0.310997647139251,17
BOYER,0.720614136432004,19
BOYKIN,0.933615948019975,56
BOYNE,0.396333493971774,12
BOYNTON,0.275417081428787,20
BOYSIE,0.994802022389531,55
BOZIDAR,0,59
BOZIE,0.987568651845265,24
BOZO,0.396333493971774,36
BRACE,0.238964530493981,24
BRACEY,0.834857792977747,17
BRACK,0.445197252092511,90
BRACY,0.845886068683413,44
BRADBURY,0.419346727980343,11
BRADD,0,22
BRADDOCK,0.804948330610183,11
BRADDY,0.730330518460101,11
BRADEN,0.188948383736073,96
BRADFORD,0.452735832517786,1693
BRADIE,0.822363555189708,64
BRADLEE,0,25
BRADLEY,0.254185003681912,6879
BRADLY,0,69
BRADSHAW,0.828020734400791,20
BRADY,0.706514832391203,1156
BRAGG,0.935249781443809,15
BRAIN,0.430455409855506,95
BRAINARD,0.29815816721813,54
BRAINERD,0.507804174646455,16
BRAM,0.24714209125273,23
BRAMWELL,0,16
BRANCE,0.52630748514952,15
BRANCH,0.761583355875278,75
BRAND,0,19
BRANDAN,0.224132138555138,26
BRANDEN,0.445197252092511,80
BRANDIN,0.265299629845152,21
BRANDON,0.548060709893435,3116
BRANDT,0.167090479899778,74
BRANDY,0.71427891637235,35
BRANDYN,0.61610586575349,11
BRANFORD,0.737432772511303,25
BRANISLAV,0,42
BRANKO,0.0487240932592626,142
BRANNON,0.701612147659011,57
BRANSFORD,0.519991685933845,23
BRANSON,0.451380640229588,88
BRANT,0.244749087535717,163
BRANTLEY,0.603240287535379,161
BRANTLY,0.663257866581947,14
BRANTON,0.590901038785712,24
BRAULIO,0.242169743792543,236
BRAWLEY,0.857515719123726,11
BRAXTON,0.683265186279158,300
BRAY,0.800487291111422,14
BRAYDEN,0.29815816721813,18
BRAYTON,0.130780921665541,49
BRAZEL,0.878374819882183,12
BRAZIL,0.935249781443809,18
BRECK,0.363120788285345,41
BREECE,0,18
BREN,0.507804174646455,16
BRENARD,0.762457310265672,13
BRENDA,0.73528763433847,18
BRENDAN,0.0840388101348849,558
BRENDEN,0.382345074854529,38
BRENDON,0.259578262479321,108
BRENNAN,0.550372790172481,69
BRENNON,0,13
BRENT,0.263726366034826,2476
BRENTLEY,0,14
BRENTON,0.459940777855058,237
BRET,0.0960089258249419,483
BRETT,0.228637341480365,1598
BREVARD,0.792677452796248,26
BREWER,0.445197252092511,40
BREWSTER,0.387226138767898,87
BRIA,0.265299629845152,21
BRIAN,0.326879166817807,19554
BRICE,0.528281789919672,581
BRIDGES,0.860923164065995,13
BRIEN,0.213109168246998,83
BRIGGS,0.62140707757707,27
BRIGHAM,0.519991685933845,23
BRIGHT,0.828020734400791,30
BRIGIDO,0.312680754762105,135
BRIJIDO,0,33
BRINKLEY,0.783126872909466,27
BRINLEY,0,23
BRINSON,0.822129516464582,41
BRINTON,0.177348482647885,69
BRION,0.419346727980343,55
BRISCO,0.962676528310909,32
BRISCOE,0.822779953211787,46
BRISTER,1,16
BRISTOL,0.755807805853647,40
BRIT,0.459355685227577,19
BRITT,0.596126929664518,165
BRITTEN,0.772653881445237,25
BRITTON,0.595135286218301,136
BROADDUS,0.62499219304459,16
BROADUS,0.68700272498257,266
BROCK,0.451523168625268,215
BRODERICK,0.96304772574148,106
BRODIE,0.791500294566821,119
BRODUS,0.852454826915701,27
BRODY,0.156245608656148,40
BROMLEY,0.658220354616656,19
BRON,0.496174879208748,25
BRONCE,0.340306658160058,15
BRONCO,0.340306658160058,15
BRONIE,0,11
BRONIS,0,39
BRONISLAU,0,14
BRONISLAUS,0,174
BRONISLAW,0.0142383057487915,501
BRONIUS,0,52
BRONKO,0,28
BRONNIE,0.231310803286126,25
BRONSON,0.342612979603655,104
BRONSTON,0.546210231151937,14
BROOK,0.258186271741987,87
BROOKE,0.233177900505196,99
BROOKER,0.970148289082709,22
BROOKLYN,0.852454826915701,18
BROOKS,0.556226496762777,852
BROOKSIE,0.905920506062759,14
BROR,0,57
BROSE,0,11
BROTHER,0.684203329196995,13
BROUGHTON,0.507804174646455,40
BROWARD,0.329941874456573,47
BROWDER,0.546210231151937,14
BROWN,0.739049858113142,355
BROWNE,0,12
BROWNELL,0.724227330685632,15
BROWNIE,0.534091957847183,146
BROWNING,0.706514832391203,16
BROWNLEE,0.507804174646455,16
BROWNLOW,0,43
BRUC,0.357135209581301,28
BRUCE,0.339285839178731,29962
BRUNELL,0.766503472410719,16
BRUNER,0.407515468471999,23
BRUNO,0.047054490921593,3976
BRUNSON,0.824385421596257,33
BRUTUS,0.912830279339958,49
BRYAN,0.320292694732343,5257
BRYANT,0.758922477196396,1456
BRYCE,0.195882007319705,1042
BRYN,0.431885514847034,21
BRYON,0.431494544669855,347
BRYSON,0.438440365438652,164
BUB,0.766503472410719,16
BUBBA,0.928569219233816,14
BUBBER,0.99020642344417,30
BUCHANAN,0.706514832391203,12
BUCK,0.583861044563519,584
BUCKEY,0.419346727980343,11
BUCKLEY,0.17104790855047,72
BUCKNER,0,21
BUCKY,0.149765343711153,42
BUD,0.423126571491342,1128
BUDD,0.120724547353046,268
BUDDIE,0.553536583940805,273
BUDDY,0.326592346060378,2336
BUDIMIR,0,11
BUEFORD,0.288625487631,94
BUEL,0.107206990857128,428
BUELL,0.104937136121747,313
BUENAVENTU,0.304442595128177,70
BUEY,0,11
BUFARD,0.730330518460101,11
BUFFORD,0.577015368902036,107
BUFORD,0.444536929976587,3328
BUHL,0,17
BULMARO,0,32
BUN,0.560336621481903,20
BUNDY,0.706514832391203,24
BUNION,0.950638290716757,22
BUNK,0.800487291111422,14
BUNNIE,0.891125800588561,32
BUNNY,0.866662817517518,38
BUNYAN,0.660877702224988,80
BUNYON,0.836008295102265,29
BURA,0.653258786695316,29
BURAL,0.720614136432004,19
BURAN,0,13
BURBON,0.52630748514952,15
BURCE,0,11
BURCH,0.265299629845152,63
BURCHARD,0,34
BURCHEL,0.519991685933845,23
BURCHELL,0.790923695414674,32
BURD,0,12
BURDELL,0.561190375310279,113
BURDETT,0.480179731363733,97
BURDETTE,0.146722692061048,602
BUREL,0.655234410822338,72
BURELL,0.860923164065995,13
BUREN,0.0960089258249419,276
BURETTE,0.357135209581301,14
BURFORD,0.396333493971774,48
BURGESS,0.512812190907468,283
BURGIN,0,33
BURGOYNE,0.783126872909466,12
BURHL,0,20
BURIE,0.783126872909466,24
BURIL,0.684203329196995,13
BURK,0.601843869986814,52
BURKE,0.409292019316857,297
BURKETT,0.24714209125273,23
BURKHARD,0,13
BURKLEY,0.720614136432004,19
BURKS,0.808165351035949,19
BURL,0.315021357938367,1971
BURLE,0.315526786689663,50
BURLEE,0.966541673753409,15
BURLEIGH,0.39801368649961,155
BURLEN,0.188948383736073,32
BURLES,0.419346727980343,11
BURLESS,0.575213100006414,19
BURLEY,0.614537564174075,647
BURLIE,0.601446080213211,81
BURLIN,0.481893122694053,149
BURLON,0.445197252092511,40
BURLYN,0.474444249107363,18
BURMAN,0.661699669669733,61
BURN,0.893906467760737,13
BURNACE,0.454537195994886,29
BURNAL,0.265299629845152,21
BURNAM,0.60746869286719,17
BURNEL,0.61610586575349,22
BURNELL,0.700663449023649,670
BURNES,0.72844168680613,48
BURNESS,0.622746665531802,43
BURNEST,0.917175383796578,38
BURNET,0.61610586575349,33
BURNETT,0.75716233429127,388
BURNETTE,0.700286838447086,90
BURNEY,0.669495540480392,210
BURNHAM,0.328690500928527,63
BURNICE,0.668906746453001,398
BURNIS,0.739680641669988,255
BURNLEY,0.211033415003748,28
BURNS,0.438090416798023,195
BURON,0.335044125333742,46
BURR,0.151652270779271,207
BURREL,0.604643200180099,103
BURRELL,0.718771799917982,417
BURRILL,0,21
BURRIS,0.29815816721813,90
BURROUGHS,0.340306658160058,15
BURSON,0,12
BURTICE,0,14
BURTIS,0.314002486752818,151
BURTON,0.183415467159403,6067
BURTRAM,0,11
BURWELL,0.221837253284542,79
BURWIN,0,13
BURYL,0.098631333021574,67
BUSH,0.852454826915701,36
BUSTER,0.712133125663925,1458
BUTCH,0.447958682179424,99
BUTLER,0.890407708541027,238
BUZZ,0,22
BYARD,0.512956728943867,55
BYERS,0.52630748514952,15
BYFORD,0.344363340352998,59
BYNUM,0.312922687028772,118
BYRAN,0.670095729170896,41
BYRD,0.616816954073528,203
BYRL,0.131975879502452,194
BYRLE,0,41
BYRNE,0,53
BYROM,0,11
BYRON,0.41108023164893,7863
BYRUM,0,19
BYTHEL,0.340306658160058,15
CAB,0.935249781443809,18
CABE,0.643556715548376,15
CABEL,0.419346727980343,11
CABELL,0.112453422815227,58
CABLE,0.724227330685632,15
CABOT,0.49055771331857,17
