fname,bni,name_freq
GOVINDLAL,,1
GOVINDRAM,,1
GOVNER,1,5
GOVNOR,1,1
GOVONOR,1,1
GOVY,0,1
GOW,,1
GOWDY,0,1
GOWER,0.841754152205137,3
GOWIN,0,1
GOWO,,1
GOY,0,4
GOYAN,1,1
GOYCO,0,1
GOZO,,1
GRABER,0,1
GRABIEL,0,3
GRABLE,0,5
GRACE,0.431785026604345,15
GRACEN,0,3
GRACEY,0,1
GRACHAN,1,1
GRACIA,0.955110903161862,3
GRACIAN,0,3
GRACIANO,0.423196925540519,71
GRACIE,0,2
GRACIEN,0,2
GRACILANO,,1
GRACILIAN,,2
GRACILIANO,0.515470124651522,17
GRACINIANO,0,4
GRACIO,0,5
GRACION,0,1
GRACJAN,0,1
GRACON,0,1
GRADDIE,0,1
GRADDY,0,1
GRADEL,0,1
GRADEN,0,16
GRADER,1,1
GRADFORD,,1
GRADIE,0.930061140403679,46
GRADION,0,1
GRADIS,1,3
GRADON,0,9
GRADUS,0,2
GRADY,0.67734109149459,2158
GRADY JC,0,1
GRADY SWAN,0,1
GRAE,1,1
GRAEGER,0,1
GRAEME,0,7
GRAENUM,0,1
GRAF,1,1
GRAFF,0,1
GRAFFIE,1,1
GRAFFORD,0,1
GRAFFREE,1,1
GRAFIK,0,1
GRAFORD,0,3
GRAFTEN,0,1
GRAFTON,0.750680259415067,69
GRAFUS,1,1
GRAGEL,0,1
GRAHAM,0.472715131915606,387
GRAHAM KEN,0,1
GRAHAME,0,10
GRAIG,0,1
GRAILEY,1,1
GRAINGER,0,3
GRAINO,0,1
GRAM,0,1
GRAMER,0,1
GRAMM,0,1
GRAMMAR,,1
GRAN,0,2
GRANADA,0,1
GRANASON,1,1
GRANBERRY,0,1
GRANBY,0,1
GRANDALL,0,1
GRANDE,1,1
GRANDEE,1,1
GRANDEN,0,1
GRANDERSON,1,8
GRANDILL,1,1
GRANDIN,0,5
GRANDISON,0.809720428292159,7
GRANDON,0,6
GRANDSON,1,1
GRANDTON,0,1
GRANDVEL,0,1
GRANDVIL,1,1
GRANDVILL,1,1
GRANDVILLE,0.841754152205137,12
GRANERSON,1,1
GRANFORD,1,2
GRANGE,0,1
GRANGENT,1,1
GRANGER,0.639391919466739,21
GRANGET,0,1
GRANILLE,1,1
GRANISON,1,1
GRANITE,0,1
GRANIVILL,0,1
GRANNVILLE,1,1
GRANSON,1,1
GRANT,0.563137941134899,1548
GRANT C,0,1
GRANT CALV,0,1
GRANT GUY,0,1
GRANT LOWE,0,1
GRANT WM,0,1
GRANTFORD,0,2
GRANTHAM,0,5
GRANTIER,0,1
GRANTLAND,0.914078734338459,2
GRANTLEY,0,2
GRANTLY,0,1
GRANUM,0,1
GRANVAL,0,3
GRANVEL,0.702745880207841,11
GRANVELL,0,2
GRANVER,0,1
GRANVIL,0.38491735427208,18
GRANVILEE,0,1
GRANVILL,0.914078734338459,4
GRANVILLE,0.672370499347101,540
GRANVY,0,1
GRANZIE,0,1
GRANZLEE,1,1
GRANZO,0,1
GRAPHLIN,0,1
GRARD,0,1
GRASCILIAN,0,1
GRASIANO,0,1
GRASON,0,1
GRASTON,1,1
GRAT,0,5
GRATANO,0,1
GRATCHARD,0,1
GRATHO,0,2
GRATIAN,0,3
GRATIEN,0,7
GRATIO,0,1
GRATIST,1,1
GRATO,0,1
GRATON,0,2
GRATS,1,1
GRATT,0.914078734338459,2
GRATTAN,0.603142257505481,8
GRATTEN,0,1
GRATTON,0,9
GRATWOOD,1,1
GRATZ,0.914078734338459,2
GRAVARD,0,1
GRAVBILL,0,1
GRAVELL,0,1
GRAVELY,0,1
GRAVEN,0,2
GRAVENOR,0,1
GRAVES,0.603142257505481,25
GRAVETTE,0,1
GRAVIEL,0,1
GRAVIL,0,1
GRAVIS,0,1
GRAXTON,0,1
GRAY,0.407006405139872,100
GRAYAL,0,1
GRAYBILL,0,2
GRAYDEN,0,5
GRAYDON,0.130312954649266,144
GRAYEL,0,1
GRAYER,0.914078734338459,2
GRAYFORD,0,2
GRAYHART,1,1
GRAYLAND,0,1
GRAYMO,0,1
GRAYMON,0,1
GRAYNELL,0,1
GRAYON,0,1
GRAYSON,0.480544406448162,100
GRAYSTON,0,5
GRAYTON,0,1
GRAZIAN,0,1
GRAZIANO,0,9
GRAZICCIO,0,1
GRAZIELANO,0,1
GRAZIO,0,6
GRAZIOSO,0,1
GREADESS,1,1
GREADIE,1,1
GREAG,0,1
GREAGUS,1,1
GREAL,1,2
GREALEY,0,1
GREALY,0,1
GREAR,1,1
GRECENCIAN,,1
GRECIANO,0,1
GREEF,0,1
GREEK,0,3
GREELEY,0.414943792599171,16
GREELIE,0,1
GREELY,0.603142257505481,8
GREEN,0.927985777215364,158
GREEN BERR,0,1
GREENBERRY,0,4
GREENBURY,1,2
GREENE,0.815930625490626,17
GREENER,1,1
GREENIE,0.914078734338459,2
GREENLEAF,1,1
GREENLEE,0,2
GREENO,0,2
GREENSBURY,0,1
GREENVILLE,0.780035465436136,8
GREENWAY,0,5
GREENWOOD,0.888628052027606,7
GREER,0.347227855236339,22
GREEVER,1,1
GREFONDO,0,1
GREG,0,22
GREGARIO,0,3
GREGER,0,1
GREGERS,0,2
GREGG,0.525658004956217,54
GREGG PAUL,0,1
GREGGE,0,1
GREGO,,1
GREGOIRE,0.603142257505481,8
GREGONIO,,1
GREGOR,0,59
GREGORE,0,2
GREGORI,0,4
GREGORIA,0,4
GREGORIC,0,1
GREGORIO,0.412430303959052,941
GREGORIO L,,1
GREGORIOS,0,7
GREGORY,0.139117281961712,834
GREGREY,0,1
GREGRIOO,0,1
GREGSON,0,1
GREIG,0,3
GREINER,0,1
GRELEY,,1
GRELLAN,0,1
GRELLET,0,1
GRELY,1,1
GREM,1,1
GRENADE,0,1
GRENALD,0,1
GRENARD,0,1
GRENDELL,0,1
GRENDEN,0,1
GRENDON,0,1
GRENELLE,0.914078734338459,2
GRENES,0,1
GRENFALL,0,5
GRENFELL,0.780035465436136,4
GRENNIE,0,1
GRENO,0,6
GRENOLD,0,1
GRENVERE,0,1
GRENVILLE,0.541717979142307,20
GRESHAM,0.726749121361167,5
GRESMOND,0,1
GRESSIE,1,1
GRESSUN,1,1
GRESTER,0.780035465436136,4
GRESTON,0,1
GRESWOLD,0,1
GRETA,0,1
GRETHAL,0,1
GRETHEL,0,1
GRETUS,0,1
GREVAIN,0,1
GREVILLE,0,3
GREY,0,20
GREYBURN,0,1
GREYDON,0,8
GREYLAND,0,1
GREYMULE,,1
GREYSON,0,2
GREZOIRE,1,1
GRGO,0,1
GRICE,1,1
GRIDER,0.726749121361167,5
GRIEG,0,2
GRIEL,0.841754152205137,3
GRIER,0.480544406448162,25
GRIFF,0.864556224319087,8
GRIFFEN,0.914078734338459,2
GRIFFIE,0,3
GRIFFIN,0.880243527862828,93
GRIFFIN RO,0,1
GRIFFIS,0,2
GRIFFITH,0.255497829026493,65
GRIFFITHS,1,1
GRIFFORD,0,1
GRIFFY,0,1
GRIFTON,0,2
GRIGGS,0.914078734338459,2
GRIGGSON,0,1
GRIGOR,0,36
GRIGORE,0,5
GRIGORI,0,16
GRIGORIE,0,1
GRIGORII,0,1
GRIGORIJ,0,2
GRIGORIO,0,2
GRIGORIOS,0,8
GRIGORIV,0,1
GRIGORIY,0,49
GRIGORY,0,102
GRIGSBY,0,3
GRIGSN,0,1
GRILLS,0,1
GRIM,1,1
GRIMALDI,0,1
GRIMALDO,0,3
GRIMES,0,8
GRIMMER,1,1
GRIMSHAW,1,3
GRIMSLEY,0,1
GRIMSON F,,1
GRIMSY,0,1
GRINELL,1,1
GRINNELL,0,4
GRINSON,1,1
GRIPPIE,0,1
GRISBY,1,1
GRISCOM,0,2
GRISHA,0,1
GRISHAM,0,1
GRISSETT,0,1
GRISSIM,0,1
GRIST,0,1
GRISWOLD,0,2
GRIT,0,1
GROBY,,1
GROCE,0,2
GROCELLE,1,1
GRODEN,0,1
GRODON,0,1
GROEGE,0,1
GROFF,0,1
GROGAN,0.955110903161862,3
GROM,0,1
GROMER,0,1
GRONDALL,0,1
GRONWALL,0,1
GRONWAY,0,1
GROOM,0,1
GROSE,0.955110903161862,3
GROSS,0.876426880904887,5
GROSVENOR,0,9
GROTE,0,1
GROTHANN,0,1
GROTIS,1,1
GROV,0,1
GROVA,0,1
GROVAN,0,1
GROVE,0,22
GROVENOR,0.841754152205137,3
GROVER,0.609043593758934,2165
GROVER E,0,1
GROVER GLE,0,1
GROVER HEN,0,1
GROVER JOS,0,1
GROVER LEE,0,1
GROVER LEO,0,1
GROVER MOR,0,1
GROVERCLE,0,1
GROVERT,0,1
GROVERTON,1,1
GROVES,0,1
GROVIE,0,1
GROZDEN,0,1
GROZE,0,1
GRRAHAM,0,1
GRUELT,0,1
GRUMERCIND,0,1
GRUNDAY,1,1
GRUNDE,0,1
GRUNDY,0.752450076943242,9
GRUNER,0,1
GRUSCH,0,1
GRUSSELL,0,1
GRUVER,0,1
GRYCE,0,1
GRYFFYD,0,1
GRYGORIY,0,1
GRYGORY,0,1
GRZEGORZ,0,2
GSCOTT,0,1
GSURGEN,0,1
GU TIAN,,1
GUA-HUA,,1
GUACOMC,0,1
GUADAFLOR,,1
GUADALPUE,,1
GUADALUOE,0,1
GUADALUP,0,2
GUADALUPE,0.0408172995174528,743
GUADALUPEE,,1
GUADENA,0,1
GUADENCIO,,2
GUADEVALO,0,1
GUADI,0,1
GUADLUPE,,1
GUADULUPE,,1
GUALBERTO,0.541717979142307,21
GUALDINO,0,2
GUALTER,0,1
GUALTERIO,0,2
GUALTIERO,0,1
GUAN,0,2
GUAN DE,,1
GUAN QUAN,,1
GUAN SHAN,,1
GUAN XIONG,,1
GUAN ZHANG,,1
GUAN-XIONG,,1
GUANG,,7
GUANG DI,,1
GUANG DING,,1
GUANG HONG,,1
GUANG HUA,,1
GUANG NAN,,1
GUANG RONG,,2
GUANG XIAN,,1
GUANGCHU,,1
GUANGHUI,,1
GUANGMING,,1
GUANGQI,,1
GUANGYAO,,1
GUANN,,1
GUAR,0,1
GUARDIE,0,2
GUARDINE,1,1
GUARIN TEJ,0,1
GUARINO,0.841754152205137,3
GUARIONEX,0.841754152205137,3
GUAROA,,1
GUAROCUYA,,1
GUASIMODO,0,1
GUAT,,1
GUATTIERO,0,1
GUAY,,1
GUB,0,1
GUBERTO,0,1
GUBIE,1,1
GUBRAEL,0,1
GUCHARAN,,1
GUDBRAND,0,1
GUDBRANDUR,0,1
GUDDIE,0,1
GUDE,1,2
GUDELIO,0,6
GUDGELL,0.914078734338459,2
GUDGER,0,2
GUDMUND,0,5
GUDMUNDUR,0,4
GUDMUNN,0,1
GUE,0,1
GUEDO,0,1
GUEILIN,,1
GUEL,0,1
GUELFO,0,2
GUELIDIA,0,1
GUELPH,0,1
GUELVIN,0,1
GUEN,0,2
GUENDOL,0,1
GUENNADI,0,1
GUENNION,1,1
GUENTER,0,38
GUENTER PA,0,1
GUENTHER,0,32
GUENTHER H,0,1
GUERCH,0,1
GUERDEN,0,1
GUERDON,0,20
GUERIN,0.726749121361167,5
GUERINE,0,1
GUERINO,0,84
GUERMAN,0,1
GUERNALD,0,1
GUERNELL,0,1
GUERNEST,1,1
GUERNEY,0,2
GUERNIA,1,1
GUERNSEY,0,6
GUERRANT,0,1
GUERRERO,0,5
GUERRIER,1,1
GUERRIERO,0,3
GUERRINO,0,31
GUERRIO,0,1
GUERRY,0.570782344276171,9
GUESS,0,1
GUESSNA,0,1
GUEST,1,1
GUESTEL,0,1
GUEY,0,5
GUEY FOON,,1
GUEY MON,,1
GUEY TOONG,,1
GUEY WING,,1
GUFFERY,0,1
GUFFEY,0,3
GUFFIE,0.914078734338459,6
GUFFREY,0,2
GUGLIELMIN,0,1
GUGLIELMO,0,17
GUI,,1
GUI FU,,1
GUIAN,0,1
GUICE,0,2
GUIDE ROCK,0,1
GUIDIE,1,2
GUIDO,0,562
GUIDO PETE,0,1
GUIDON,0,1
GUIDONE,0,1
GUIDY,1,1
GUIGLIMO,0,1
GUIL,0,2
GUILARD,0,1
GUILBERT,0,8
GUILBERTO,,1
GUILD,0,1
GUILDFORD,0.955110903161862,4
GUILDS,0,1
GUILE,0,3
GUILEBALD,0,1
GUILEFORD,0,1
GUILERMO,,1
GUILES,0,5
GUILFORD,0.427447843302379,61
GUILFORD G,0,1
GUILFOY,1,1
GUILHERM,0,2
GUILHERME,0,20
GUILHERMIN,0,1
GUILIAN,0,1
GUILIANO,0,1
GUILIBALDO,0,1
GUILIO,0.639391919466739,8
GUILIS,0,1
GUILLAUME,0.955110903161862,6
GUILLERM,0,1
GUILLERMO,0.377062510205663,905
GUILLERNO,,1
GUILLERO,0,1
GUILLIAEM,0,1
GUILO,0,1
GUIN,0,4
GUINDAL,0,1
GUINN,0.431785026604345,15
GUINNIE,0,1
GUION,0.726749121361167,5
GUIRCH,0,1
GUIRGIS,0,1
GUIRGUIS,,1
GUIRINO,0,3
GUISE,0,1
GUISEPPE,0,125
GUISEPPI,0,11
GUISIPPE,0,1
GUISTINO,0,1
GUISTO,0,1
GUITHER,0,1
GUITO,0,2
GUKAS,0,1
GULAB,0,3
GULABBHAI,,1
GULAM,0,2
GULAMABBAS,,1
GULAMALI,0,2
GULAMALY,,1
GULAMCAN,0,1
GULAMNABI,,1
GULBENK,0,2
GULBRAND,0,1
GULEVER,0,1
GULF,1,1
GULFORD,0,1
GULIA,1,1
GULIE,1,1
GULIO,0,1
GULIY,0,1
GULLABBHAI,,1
GULLAM,,1
GULLERMO,0,3
GULLICK,0,1
GULLIE,1,2
GULLION,1,1
GULME,0,1
GULVANA,0,1
GULVESTER,1,1
GULZAR,0,4
GULZARI,,1
GUM,0,3
GUM LUM,,1
GUM SUN,,1
GUMARO,0,4
GUMBLETON,1,1
GUMECINDO,0,15
GUMENCINDO,,1
GUMER,0,1
GUMERCINDO,0,18
GUMERINDO,,1
GUMERSIN,0,1
GUMERSIND,0,9
GUMERSINDE,,1
GUMERSINDO,0.450051155560301,80
GUMERY,0,1
GUMESCINDO,,1
GUMESINDO,0,7
GUMICINDO,,1
GUMISINDO,0,1
GUN,,1
GUN SHIN,,1
GUNA,,1
GUNARD,0,7
GUNARS,0,1
GUNAWAN,,1
GUND,0,1
GUNDER,0,17
GUNDER ARC,0,1
GUNDOMAR,0,1
GUNDU,,1
GUNERIUS,0,1
GUNG,,2
GUNGI,,1
GUNHUE,1,1
GUNIER,0,1
GUNISH,1,1
GUNJI,,5
GUNN,,1
GUNNAR,0,238
GUNNAR H,0,1
GUNNAR N,0,1
GUNNARD,0,42
GUNNDER,0,1
GUNNELL,0,2
GUNNER,0,15
GUNNERD,0,3
GUNNERTH,0,1
GUNNOR,0,1
GUNPAT,,1
GUNSIL,,1
GUNSLEE,1,1
GUNSTEIN,0,1
GUNSTEN,0,1
GUNSUKE,,1
GUNTER,0.191208432230962,46
GUNTHAR,0,1
GUNTHER,0,61
GUNVALD,0,4
GUNVANT,,1
GUNVANTLAL,,1
GUNVARD,0,1
GUNZALO,,1
GUNZELLER,1,1
GUNZIE,1,1
GUO,,6
GUO CHAO,,1
GUO JUN,,1
GUO LIANG,,1
GUO QUAN,,1
GUO WEN,,1
GUO XIANG,,1
GUO ZHEN,,1
GUO ZHOU,,1
GUOFAN,,1
GUOGIANG,,1
GUOHUA,,1
GUOI,,1
GUORINO,0,1
GUOXUAN,,1
GUOXUN,,1
GUPTHAN,,1
GURA,0,1
GURAGOS,0,1
GURAHU,,1
GURAN,,1
GURBACHAN,,5
GURBAKHSH,,1
GURBAKSH,,1
GURBANS,,1
GURBAX,,3
GURBHARRY,,1
GURBOCHAN,,1
GURCHARAN,,4
GURDASRAM,,1
GURDAWAR,,1
GURDEN,0,8
GURDEV,,4
GURDIAL,,7
GURDIN,0,2
GURDIP,,2
GURDITTA,,1
GURDON,0,15
GURGEN,0,5
GURGIN,0,1
GURINO,0,3
GURKIRAT,,1
GURKIRPAL,,1
GURL,0,1
GURLAL,,1
GURLEY,0.290365167324598,27
GURLEY PAU,0,1
GURLIE,0.809720428292159,7
GURLIN,0,1
GURLUM,0,1
GURMUKH,,3
GURN,0,1
GURNE,0,1
GURNEA,0,1
GURNETT,1,1
GURNEY,0.622389002531298,82
GURNICE,1,1
GURNIE,0.639391919466739,21
GURNIS,0,1
GURNSEY,0,1
GURPAL,,1
GURRY,0.914078734338459,2
GURSELL,0,1
GURSHAM,0,1
GURSON,0,3
GURSTEL,0,1
GURSTELLE,0,1
GURT,0,1
GURTES,1,1
GURTH,0,2
GURTHEY,0,2
GURTHIA,0,1
GURTHIE,1,1
GURTHUM,1,1
GURTIS,0.914078734338459,2
GURUBASAVA,,1
GURVAN,1,1
GURVES,0,3
GURVEY,0,1
GURVICE,0,1
GURVIES,1,1
GURVIN,0,1
GURVIS,0,16
GURVY,0,1
GUS,0.698325194151294,1367
GUS GEORGE,0,1
GUSS,0.886031235588871,45
GUSSE,0,1
GUSSEY,0,1
GUSSFORD,0,1
GUSSIE,0.909853019581249,76
GUSSIE LEE,1,1
GUSSLEY,1,1
GUSSY,0,1
GUST,0.107310031726662,179
GUST PETER,0,1
GUSTA,0,3
GUSTAAF,0,2
GUSTAF,0,107
GUSTAFF,0,2
GUSTALF,0,1
GUSTANE,0,1
GUSTANO,0,1
GUSTANTI,0,1
GUSTAR,1,1
GUSTARO,0,1
GUSTAU,0,1
GUSTAUE,0,1
GUSTAV,0.0164013718588321,641
GUSTAV JOH,0,1
GUSTAVA,0,1
GUSTAVAS,0,2
GUSTAVE,0.17004928899356,693
GUSTAVE AL,0,1
GUSTAVE CO,0,1
GUSTAVE P,0,1
GUSTAVI,0,1
GUSTAVIS,0.914078734338459,4
GUSTAVIUS,1,1
GUSTAVO,0.0850142599480157,301
GUSTAVO LE,0,2
GUSTAVOUS,1,1
GUSTAVP,,1
GUSTAVS,0,2
GUSTAVUS,0.528268211177133,21
GUSTAW,0,5
GUSTAYE,0,1
GUSTE,0,1
GUSTEA,1,1
GUSTEE,1,1
GUSTER,1,4
GUSTI,0,3
GUSTIA,0,1
GUSTIANO,0,1
GUSTIE,0,2
GUSTIFF,0,1
GUSTIN,0,5
GUSTINE,0.841754152205137,3
GUSTINO,0,3
GUSTIV,0,1
GUSTIVE,0,3
GUSTIVO,0,1
GUSTO,0,1
GUSTOF,0,6
GUSTOFF,,1
GUSTON,0,5
GUSTOV,0,1
GUSTOVE,0,1
GUSTUS,0,5
GUSTUV,0,1
GUSTWIN,0,1
GUSTY,0,4
GUSWIN,0,2
GUSZTAV,0,2
GUT,,2
GUT CHEW,,1
GUTHEL,0,1
GUTHER,0,1
GUTHRA,0,1
GUTHREY,0,1
GUTHRIA,0,2
GUTHRIE,0.702745880207841,33
GUTIERREZ,,1
GUTILLERMO,0,1
GUTMAN,0,1
GUTTE,0,1
GUTTERS,1,1
GUTTORM,0,2
GUUS,0,1
GUVEREN,0,1
GUVIA,1,1
GUVIE,0.914078734338459,2
GUWYNN,0,1
GUY,0.2705123762258,4043
GUY ALLEN,0,1
GUY ARTHUR,0,1
GUY EDWARD,1,1
GUY ELTON,0,1
GUY EVERET,0,1
GUY GILBER,0,1
GUY HENRY,0,1
GUY IRA,0,1
GUY J,0,1
GUY MARTIN,0,1
GUY MAXWEL,1,1
GUY MELVIN,1,1
GUY ROY,1,1
GUY W,0,1
GUY WM,0,1
GUYCE,0,1
GUYCELL,0,1
GUYDELL,0,1
GUYE,0,6
GUYER,0,3
GUYFRANK,0,1
GUYLAN,0,1
GUYLAND,0,1
GUYLE,0,4
GUYLES,0,3
GUYLIE,0,1
GUYLOR,1,1
GUYLOS,0,1
GUYMAN,0,2
GUYMON,0,2
GUYN,0,1
GUYNA,0,1
GUYNELL,0,1
GUYNN,0,4
GUYNOLIAN,0,1
GUYON,0,2
GUYSE,0,1
GUYTE,0.914078734338459,2
GUYTH,0,1
GUYTO,0,1
GUYTON,0,17
GUYVON,0,1
GUYWN,0,1
GVIDAS,0,1
GVOZDEN,0,2
GW,0,2
GW VICTOR,0,1
GWAIN,0,1
GWAK DAVK,,1
GWALTER,0,1
GWAN,,2
GWAN TSAO,,1
GWANG,,1
GWANGAU,,1
GWAY,,1
GWEN,0.639391919466739,14
GWENDAL,0,1
GWENDEL,0,1
GWENDELL,0,2
GWENDOL,0,3
GWENDOLYN,0,2
GWENDYL,1,1
GWENETH,0,2
GWENN,0,1
GWENNETH,0,1
GWESYN,0,1
GWI FONG,,1
GWIDO,0,1
GWIDON,0,1
GWILLIAM,0,1
GWILSON,0,1
GWILYM,0,6
GWILYN,0,1
GWIN,0,10
GWINDON,0,1
GWING,,1
GWING YO,,1
GWINN,0,6
GWLLYM,0,1
GWO,,1
GWYER,0,1
GWYLARDAIR,1,1
GWYLIM,0,1
GWYN,0,24
GWYNE,0,2
GWYNEDD,0,1
GWYNFRYN,0,1
GWYNN,0.399366983741254,17
GWYNNE,0,12
GYDEN,0,1
GYE,1,2
GYLAND,1,1
GYLE,0,4
GYLEM,0,1
GYLES,0,4
GYLFI,0,1
GYME,0,1
GYNETH,0,1
GYNTHER,0,5
GYOMAY,,1
GYORGY,0,8
GYOSHEI,,1
GYPSY,0,1
GYRENE,0,1
GYRON,0,1
GYSBERT,0,5
GYSBERTUS,0,3
GYSBRAND,0,1
GYULA,0,23
GYULIBER,,1
GYWNN,0,1
H,0.309174195471142,7529
H ADAMS,0,1
H ALAN,0,4
H ALBERT,0,12
H ALDEN,0,1
H ALEXANDE,0,1
H ALFRED,0.841754152205137,3
H ALLAN,0,3
H ALLEN,0,14
H ALLYN,0,1
H ALONZO,1,1
H ALTON,0,4
H ALVIN,0,2
H AMOS,0,1
H ANDREW,0,2
H ANDREWS,0,1
H ANTHONY,0,3
H ARNOLD,0,8
H ARTHUR,0,15
H ASBURY,0,1
H ASHTON,0,1
H AUBREY,0,2
H AUSTIN,0,4
H AWBREY,0,1
H B,0,2
H B VIRGIL,0,1
H BAGLEY,0,1
H BAKER,0,1
H BARNEY,0,1
H BARON,0,1
H BARR,0,1
H BARRY,0,1
H BARTON,0,1
H BASIL,0,1
H BATES,0,1
H BAYARD,0,1
H BEECHER,0.914078734338459,2
H BEHEL,0,1
H BELFIELD,1,1
H BELL,0,1
H BEN,0,4
H BENNETT,0,2
H BERKELEY,0,1
H BERNARD,0,12
H BERNETT,0,1
H BERNHARD,0,1
H BERT,0,2
H BILL,0,2
H BISHOP,0,1
H BLAINE,0,3
H BLAIR,0,3
H BLAKE,0,3
H BOOTH,0,1
H BORDEN,0,1
H BOYCE,0,1
H BOYD,0,8
H BRACE,0,1
H BRADFORD,0,2
H BRADLEY,0,1
H BRANDT,0,1
H BREWSTER,0,1
H BRICE,0,2
H BRIEN,0,1
H BRINTON,0,1
H BROOKE,0,1
H BROOKS,0,5
H BRUCE,0,8
H BRYAN,0,2
H BRYSON,0,1
H BUDD,0,1
H BUFORD,0,1
H BURDETTE,0,1
H BURKE,0,1
H BURKETT,0,1
H BURL,0,1
H BURT,0,1
H BURTON,0,4
H BYERS,0,1
H BYRL,0,1
H C,0,2
H CALVIN,0,4
H CARL,0,15
H CARLETON,0,2
H CARLSON,0,1
H CARLTON,0,5
H CARLYLE,0,3
H CARROLL,0,2
H CARTER,0,2
H CECIL,0,4
H CHAD,0,1
H CHANDLER,0,2
H CHARLES,0.515470124651522,11
H CHAS,0,1
H CHESTER,0,5
H CHRISTOP,0,1
H CHUN,,1
H CICERO,0,1
H CLAIR,0,5
H CLARE,0,1
H CLARENCE,0,2
H CLARK,0,6
H CLARKE,0,1
H CLARKSON,0,1
H CLARY,1,1
H CLAUDE,0,4
H CLAY,0,18
H CLAYTON,0,8
H CLEMENT,0,1
H CLEO,0,1
H CLEON,0,1
H CLIFFORD,0,8
H CLIFFTEN,0,1
H CLIFT,0,1
H CLIFTON,0,7
H CLINT,0,1
H CLINTON,0,5
H CLIVE,0,2
H CLYDE,0,10
H COLEMAN,0,1
H COLLIS,0,1
H COLON,0,1
H CONANT,0,1
H CONRAD,0,2
H CORBIN,0,1
H COREY,0,1
H CORY,0,1
H CRAIG,0,3
H CRAIGE,0,1
H CROSKEY,0,1
H CURTIS,0,7
H CURTISS,0,3
H CURVIN,0,1
H CUSHMAN,0,1
H D,0,1
H D BILL,0,1
H D GIBSON,0,1
H DALE,0,30
H DALTON,0,1
H DALY,0,1
H DAN,0,2
H DANA,0,1
H DANIEL,0,4
H DARBY,0,1
H DARREL,0,1
H DARRELL,0,1
H DARWIN,0,2
H DARYL,0,1
H DAVID,0,13
H DEAN,0,23
H DEE,0,1
H DEEMER,0,1
H DELBERT,0,1
H DELLE,0,1
H DELMAR,0,1
H DELOS,0,3
H DEMPSEY,0,1
H DENISE,0,1
H DENISON,0,1
H DENMON,0,1
H DENNIS,0,2
H DEPAUL,0,1
H DERRELL,0,1
H DEVERL,0,1
H DEWAYNE,0,1
H DEWEY,0,3
H DEYO,0,1
H DICK,0,1
H DIRK,0,1
H DOBBS,,1
H DON,0,8
H DONALD,0,20
H DONARD,0,1
H DONOVAN,0,1
H DORRIS,0,1
H DORSEY,0,5
H DOUGLAS,0,12
H DOYAL,0,1
H DOYL,0,1
H DOYLE,0,1
H DREWRY,0,1
H DUANE,0,5
H DUDLEY,0,1
H DUFAYE,0,1
H DUKE,0,2
H DUNDAR,0,1
H DUNLOP,0,1
H DURHAM,0,1
H DURWOOD,0,2
H DWAIN,0,2
H DWAINE,0,1
H DWIGHT,0,3
H E,0,1
H E ALBERT,0,1
H E TONY,0,1
H EARL,0,19
H EARLE,0,5
H EASTBURN,0,1
H ED,0,1
H EDD,0,1
H EDDY,0,1
H EDGAR,0,5
H EDMUND,0,1
H EDW,0,1
H EDWARD,0,36
H EDWIN,0,8
H EGON,0,1
H ELBERT,0,1
H ELBURN,0,1
H ELDON,0,1
H ELDRIDGE,0,1
H ELIOT,0,1
H ELKTON,0,1
H ELLERY,0,1
H ELLIOTT,0,1
H ELLIS,0,4
H ELLSWORT,0,1
H ELLWOOD,0,2
H ELMER,0,6
H ELMO,0,1
H ELSTON,0,1
H ELTON,0,1
H ELVIN,0,2
H ELVIS,0,1
H ELWOOD,0,5
H EMERSON,0,4
H EMERY,0,1
H EMMETT,0,1
H ENGER,0,1
H ENGLE,0,1
H ENNIS,0,1
H ERIC,0,2
H ERICH,0,1
H ERNEST,0,2
H ERNST,0,1
H ERWIN,0,3
H EUGENE,0.503277476015546,23
H EUGNE,0,1
H EVAN,0,2
H EVERETT,0,4
H EVERTON,0,1
H EVERTT,0,1
H EZRA,0,1
H F,0,2
H FAY,0,3
H FENTON,0,1
H FIELDS,0,1
H FILMORE,0,1
H FISHER,0,1
H FLOYD,0.680277514240081,6
H FONG,,1
H FORD,0,5
H FORREST,0,1
H FOSTER,0,2
H FRANCES,0,1
H FRANCIS,0,5
H FRANK,0,24
H FRANKLIN,0,10
H FREAS,0,1
H FRED,0,14
H FREDERIC,0,5
H FREDRICK,0,1
H FREMONT,0,2
H GAIL,0,1
H GAITHER,0,1
H GALE,0,1
H GARLAND,0,1
H GARRETT,0,1
H GARTH,0,1
H GARY,0,1
H GAYLE,0,2
H GAYLEN,0,1
H GENE,0,1
H GEORGE,0,17
H GERALD,0,2
H GERARD,0,1
H GERTHON,0,1
H GHULAM,0,1
H GILBERT,0,6
H GILLIAM,0,1
H GILLIS,0,1
H GILMAN,0,1
H GLEN,0,8
H GLENN,0,19
H GLENROY,0,1
H GOODWIN,0,1
H GORDON,0,21
H GOREN,0,1
H GRADY,0,7
H GRANT,0,10
H GRANVILL,0,1
H GRAY,0,2
H GREER,0,1
H GREGG,0,1
H GREGORY,0,1
H GREY,0,2
H GROVE,0,1
H GUNTHER,0,1
H GURNEY,0,1
H GUY,0,1
H GWINN,0,1
H HAGBARTH,0,1
